modality,sample_id,timestamp,language,is_scam,scam_type,scam_stage,requested_action,sensitive_info_requested,severity,has_url,has_upi,has_otp,has_qr,has_phone,has_threat,has_urgency,text,weight,source_origin,augmentation_id
AudioTranscript,AUG10623,,English,1,Bank/KYC Fraud,Action request,Click link,PAN,4,1,0,0,0,0,1,1,[Automated Voice] HDFC alert. open https://upi-support.co/fq5a21tnp today itself.,0.1111111111111111,AUD0002,10623.0
WhatsApp,AUG10624,,English,1,Government/Authority Impersonation (incl. Digital Arrest),Escalation/Threat,Call number,Aadhaar,5,0,1,0,0,0,1,1,"Scammer: Namaste, I'm from Police Control Room. Your number is linkCBI to a cyber fraud case. 🙏
Senior: What? I have done nothing.
Scammer: We have a complaint under your Aadhaar. You must verify now.
Senior: How do I verify?
Scammer: Stay on call. For verification, transfer ₹92404 (refundable) to UPI xabtlo@paytm.
Scammer: If you disconnect, FIR will be filCBI.",0.5,WA0058,10624.0
SMS,AUG10625,,English,1,Tech Support / Remote Access Scam,Action request,Install remote-support app,,4,1,0,0,0,0,0,1,Apple Security: Malware detectRustDesk. Install QuickSupport from https://bill-alert.in/j2c7hlgvpzu for cleanup.,1.0,SMS0022,10625.0
Call,AUG10626,,English,1,Tech Support / Remote Access Scam,Action request,Install remote-support app,,4,1,0,0,0,0,0,1,Technician: This is ma'am Google support. Your deTeamViewerce has malware. Senior: What should I do? Technician: Install sir QuickSupport. I will guide you. Link: https://otp-verify.in/c1tx3xbu2t6l Senior: um Why do you need remote access? Technician: Without it we cannot fix. Act now.,0.25,CALL0023,10626.0
SMS,AUG10627,,Hinglish,0,Legitimate: Service Notification,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,0,BSES: open the official portal https://dtdc.in/47vadadce9ph for details. samjhe?,0.3333333333333333,SMS0083,10627.0
SMS,AUG10628,,Hinglish,0,Legitimate: Delivery Update,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,0,XpressBees: open the official portal https://amazon.in/0h7fjhjmjic for details.,0.3333333333333333,SMS0091,10628.0
SMS,AUG10629,,Hinglish,1,Bank/KYC Fraud,Action request,Share ID docs,Aadhaar,4,0,0,0,0,1,0,0,PNB: send Aadhaar and PAN photo on WhatsApp +91-93461-54561 10 minute ke andar.,1.0,SMS0002,10629.0
SMS,AUG10630,,Hinglish,0,Legitimate: Delivery Update,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,0,Delhivery: open the official portal https://icicibank.com/exy4yte8e42 for details. samjhe?,0.3333333333333333,SMS0091,10630.0
WhatsApp,AUG10631,,Hinglish,0,Legitimate: Bank Alert,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,0,"Scammer: SBI notice. open the official portal https://jio.com/0ocv9lq9 for details.
Senior: I want to confirm first.
Scammer: Do it abhi. This is urgent.",0.3333333333333333,WA0088,10631.0
Call,AUG10632,,Hinglish,1,Loan/Investment Scam,Payment/Transfer,Click link,,3,1,0,0,0,0,0,1,Agent: This is from QuickCash. open https://kyc-update karo.in/38zy8xja6 jaldi karo. Senior: Why so urgent? Agent: Delay will cause account issues.,0.5,CALL0034,10632.0
Call,AUG10633,,English,0,Legitimate: Bank Alert,No action (info only),Visit official app/website,,1,0,0,0,0,0,0,0,Agent: This is from SBI. open the official portal https://airtel.in/r8ws8jdqbdj8 for details. Senior: Why so urgent? Agent: Delay will cause account issues.,0.3333333333333333,CALL0083,10633.0
Call,AUG10634,,Hinglish,1,Family/Friend Impersonation,Payment/Transfer,Pay via UPI,,5,0,1,0,0,0,0,1,"call karoer: Hello, it's me. I'm in trouble. Please don't panic.
Senior: Who is this?
call karoer: I can't talk. Send ₹130244 to UPI iocwozod@okPapabank now.",0.2,CALL0067,10634.0
SMS,AUG10635,,English,1,Government/Authority Impersonation (incl. Digital Arrest),Escalation/Threat,Call number,,5,0,0,0,0,1,0,1,Court notice: Settlement requirPolice Department today. Call +91-74055-68625 immPolice Departmentiately.,1.0,SMS0063,10635.0
WhatsApp,AUG10636,,English,0,Legitimate: Delivery Update,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,1,"Courier: XpressBees: Your package is out for delivery today. Track: https://otp-verify.in/kfz03qu
Senior: Ok, I will be home.",1.0,WA0097,10636.0
Call,AUG10637,,Hinglish,1,Marketplace / Refund / UPI Scam,Action request,Scan QR / approve collect request,OTP,4,0,0,1,0,0,0,1,"Buyer: I'm buying from OLX. I'll send ₹4128 abhi.
Senior: Ok.
Buyer: You will get an OTP. Read it to validate payment. thik hai",0.25,CALL0073,10637.0
WhatsApp,AUG10638,,English,0,Legitimate: Delivery Update,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,1,"Courier: India Post: Your package is out for delivery today. Track: https://courier-check.in/uj5d6s6m
Senior: Ok, I will be home.",1.0,WA0097,10638.0
Call,AUG10639,,English,1,Loan/Investment Scam,Payment/Transfer,Click link,,3,1,0,0,0,0,0,1,"Agent: Pre-approved loan ₹12264 ready. Activate with fee ₹12264.
Senior: I did not apply.
Agent: Offer ends right away. Pay Profit Deska https://customer-care.live/y5qnsnfvdl",0.2,CALL0039,10639.0
WhatsApp,AUG10640,,English,1,Job Offer Scam,Lure,Share ID docs,,3,1,0,0,0,0,0,0,"Scammer: HR: Part-time work-from-home job available.
Senior: I'm retirWorkIndia.
Scammer: Easy task. Earn ₹4204/day. Register at https://courier-check.in/6zxuebbb6n
Senior: No fees, right?
Scammer: Small refundable fee ₹4204 for ID verification.",0.5,WA0026,10640.0
WhatsApp,AUG10641,,Hinglish,0,Legitimate: Personal Chat,No action (info only),No action (info only),,1,0,0,0,0,0,0,0,"Scammer: Service Desk notice. No action is required if this was expected..
Senior: I want to confirm first.
Scammer: Do it abhi. This is urgent. thik hai",0.25,WA0089,10641.0
SMS,AUG10642,,English,0,Legitimate: Service Notification,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,1,Tata Power: open the official portal https://dtdc.in/60zdek39jhw1 for details.,0.16666666666666666,SMS0084,10642.0
WhatsApp,AUG10643,,Hinglish,0,Legitimate: Personal Chat,No action (info only),No action (info only),,1,0,0,0,0,0,0,1,"Scammer: Service Desk notice. Please use the official app for details..
Senior: I want to confirm first.
Scammer: Do it abhi. This is urgent. samjhe?",0.25,WA0086,10643.0
WhatsApp,AUG10644,,Hinglish,1,Loan/Investment Scam,Payment/Transfer,Click link,,3,1,1,0,0,0,0,1,"Scammer: Pre-approved loan ₹8577 ready. No documents.
Senior: I did not apply.
Scammer: Special scheme. Activate by paying ₹8577 fee.
Scammer: Pay at https://courier-check.in/1m8uq3feu or UPI jqbhlcn@okGold Return Desk.
Senior: I'll visit branch.
Scammer: Offer ends this evening. Online only. samjhe?",1.0,WA0036,10644.0
SMS,AUG10645,,Hinglish,1,Government/Authority Impersonation (incl. Digital Arrest),Escalation/Threat,Call number,,5,0,0,0,0,1,0,1,Court notice: Settlement requirCBI this evening. Call karo +91-85552-92954 abhi.,0.5,SMS0062,10645.0
Call,AUG10646,,Hinglish,0,Legitimate: Service Notification,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,1,"Service: Tata Power here. Your plan expires on 02-Sep. Renew in the official app or https://pay-safe.co/5f33j0q4ok
Senior: Not abhi, thank you.
Service: Okay. Have a nice day.",1.0,CALL0095,10646.0
SMS,AUG10647,,English,0,Legitimate: Service Notification,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,1,BSNL: open the official portal https://indiapost.gov.in/inh137k for details.,0.16666666666666666,SMS0084,10647.0
WhatsApp,AUG10648,,English,1,Bank/KYC Fraud,Action request,Share ID docs,OTP,5,1,0,1,0,0,1,1,"Scammer: Hello, Canara KYC desk here. Your account will freeze today.
Senior: I don't think banks message on WhatsApp.
Scammer: We are on official WhatsApp support. Quick verification only.
Senior: I will call the bank from the number on my passbook.
Scammer: No ma'am, transaction is in process. If delayed, money will be lost.
Scammer: send OTP now or open https://customer-care.live/b7xahno4qrs6 to stop it.",0.5,WA0002,10648.0
SMS,AUG10649,,Hinglish,1,Lottery/Prize Scam,Lure,Call number,,3,0,0,0,0,1,0,0,Congrats! You won ₹14034 in Festival Lucky Draw. Claim: call karo karo +91-84850-75842 Ref 0YBMHY. Jaldi karo. thik hai,0.5,SMS0012,10649.0
Call,AUG10650,,English,1,Job Offer Scam,Lure,Share ID docs,,3,1,0,0,0,0,0,0,Agent: This is from LinkedIn. send Aadhaar and PAN photo on WhatsApp +91-97196-44721 before midnight. Senior: Why so urgent? Agent: Delay will cause account issues.,0.5,CALL0025,10650.0
AudioTranscript,AUG10651,,English,1,Lottery/Prize Scam,Payment/Transfer,Pay via UPI,,4,0,1,0,0,0,0,0,[Automated Voice] Congratulations! Prize ₹2774 in Mega haan Bumper Draw. Pay uh processing ₹2774 to UPI sspgcwxb@okFestive Bonanza.,0.25,AUD0012,10651.0
Call,AUG10652,,English,1,Tech Support / Remote Access Scam,Action request,Install remote-support app,,4,1,0,0,0,0,0,1,"Technician: This is Google support. Your deQuickSupportce has malware.
Senior: What should I do?
Technician: Install AnyDesk. I will guide you. Link: https://kyc-update.in/vzer31ov34u
Senior: Why do you need remote access?
Technician: Without it we cannot fix. Act now.",0.25,CALL0021,10652.0
WhatsApp,AUG10653,,English,0,Legitimate: Delivery Update,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,1,"Scammer: DTDC notice. open the official portal https://sbi.co.in/awxdb2o0 for details.
Senior: I want to confirm first.
Scammer: Do it now. This is urgent.",1.0,WA0097,10653.0
SMS,AUG10654,,Hinglish,1,Tech Support / Remote Access Scam,Action request,Install remote-support app,,4,1,0,0,0,0,0,0,PhonePe Security: Malware detectTeamViewer. Install Remote Assist from https://gpay-help.in/6jnot8odec6 for cleanup. haan ji,1.0,SMS0024,10654.0
AudioTranscript,AUG10655,,English,0,Legitimate: Service Notification,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,0,[Voicemail] BWSSB plan expires on 15-Dec. Renew in official app or https://kyc-update.in/mzefcnk6uf,0.09090909090909091,AUD0083,10655.0
SMS,AUG10656,,Hinglish,0,Legitimate: Service Notification,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,0,BSNL: Bill ₹881 due 20-Dec. Official app ya https://verify-now.co/j395kxgg se pay karo.,0.3333333333333333,SMS0083,10656.0
WhatsApp,AUG10657,,English,1,Marketplace / Refund / UPI Scam,Action request,Scan QR / approve collect request,OTP,4,1,0,1,1,0,0,1,"Scammer: Facebook Marketplace buyer here. I'll pay ₹34835 now.
Senior: Ok.
Scammer: You will get an OTP—tell me to confirm payment.
Senior: OTP is for paying, not receiQuikrng.
Scammer: No sir, this is for receiQuikrng. Trust me.
Scammer: Also scan QR here: https://upi-support.co/w8zl7vf1",1.0,WA0074,10657.0
Call,AUG10658,,English,1,Job Offer Scam,Lure,Share ID docs,,3,1,0,0,0,0,0,0,HR: You're shortlisted for a work-from-home role earning ₹6952/month. Senior: Ok. HR: Pay training fee ₹6952 ma'am to confirm. Or uh submit docs Indeeda https://verify-now.co/1mx3ogxvca [inaudible],0.5,CALL0025,10658.0
WhatsApp,AUG10659,,English,0,Legitimate: Delivery Update,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,1,"Scammer: DTDC notice. open the official portal https://airtel.in/sc5u85i8e for details.
Senior: I want to confirm first.
Scammer: Do it now. This is urgent.",1.0,WA0097,10659.0
AudioTranscript,AUG10660,,Hinglish,0,Legitimate: Service Notification,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,0,[Voicemail] BWSSB plan expires on 31-Mar. Renew in um official um app or https://bill-alert.in/cl08i0f,1.0,AUD0097,10660.0
AudioTranscript,AUG10661,,English,1,Tech Support / Remote Access Scam,Lure,Call number,,3,0,0,0,0,1,0,0,[Automated Voice] TeamViewer alert. call support at +91-90187-88291 before service suspension.,1.0,AUD0021,10661.0
Call,AUG10662,,Hinglish,0,Legitimate: Service Notification,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,1,"Service: BSNL here. Your plan expires on 02-Sep. Renew in the official app or https://customer-care.live/l1ankdsj
Senior: Not now, thank you.
Service: Okay. Have a nice day. thik hai",1.0,CALL0095,10662.0
WhatsApp,AUG10663,,Hinglish,1,Lottery/Prize Scam,Lure,Pay via UPI,,4,0,1,0,0,0,0,0,"Scammer: Congratulations! You won ₹8378 in KBC!
Senior: I never participated.
Scammer: Auto-selected from mobile number.
Scammer: To claim, pay ₹8378 processing fee to UPI nkoxtm@okFestive Bonanzabank.",1.0,WA0013,10663.0
WhatsApp,AUG10664,,Hinglish,1,Loan/Investment Scam,Payment/Transfer,Click link,,3,1,1,0,0,0,0,1,"Scammer: Pre-approved loan ₹6370 ready. No documents.
Senior: I did not apply.
Scammer: Special scheme. Activate by paying ₹6370 fee.
Scammer: Pay at https://kyc-update.in/ibn275wchn9 or UPI rjluwvl@ybl.
Senior: I'll Profit Desksit branch.
Scammer: Offer ends right away. Online only. thik hai",1.0,WA0036,10664.0
SMS,AUG10665,,Hinglish,0,Legitimate: Service Notification,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,1,URGENT: Jio password change hua. Agar aapne nahi kiya to reset: https://otp-verify.in/q44xolo,0.3333333333333333,SMS0088,10665.0
Call,AUG10666,,English,1,Loan/Investment Scam,Payment/Transfer,Click link,,3,1,0,0,0,0,0,1,Agent: This is from Profit Desk. open https://kyc-update.in/iczxmkzwtxta before midnight. Senior: Why so urgent? Agent: Delay will cause account issues.,0.2,CALL0033,10666.0
WhatsApp,AUG10667,,Hinglish,0,Legitimate: Bank Alert,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,0,"Bank: PNB: Your statement is ready. View in official app or https://upi-support.co/xdpdp1p1
Senior: Ok thanks.",0.3333333333333333,WA0088,10667.0
SMS,AUG10668,,English,1,Job Offer Scam,Action request,Share ID docs,Aadhaar,3,0,0,0,0,1,0,0,HR: SelectWorkIndia. send Aadhaar/PAN for verification. WhatsApp +91-72866-64239,0.5,SMS0025,10668.0
WhatsApp,AUG10669,,English,1,Marketplace / Refund / UPI Scam,Action request,Scan QR / approve collect request,OTP,4,1,0,1,1,0,0,1,"Scammer: Facebook Marketplace notice. scan QR or approve collect request for ₹1298 within 10 minutes.
Senior: I want to confirm first.
Scammer: Do it now. This is urgent.",1.0,WA0074,10669.0
Call,AUG10670,,Hinglish,0,Legitimate: OTP/2FA,Action request,No action (info only),OTP,1,0,0,1,0,0,0,0,Agent: This is from official Notice. Track the update only from the company app or website.. Senior: Why so urgent? Agent: Delay will cause account issues. samjhe?,0.3333333333333333,CALL0092,10670.0
SMS,AUG10671,,English,1,Family/Friend Impersonation,Payment/Transfer,Pay via UPI,,4,0,1,0,0,0,0,1,It's me. Network issue. Please transfer now. ldcrqepy@paytm,0.3333333333333333,SMS0070,10671.0
WhatsApp,AUG10672,,English,1,Marketplace / Refund / UPI Scam,Action request,Scan QR / approve collect request,OTP,4,1,0,1,1,0,0,1,"Scammer: Facebook Marketplace buyer here. I'll pay ₹16576 now.
Senior: Ok.
Scammer: You will get an OTP—tell me to confirm payment.
Senior: OTP is for paying, not receiFacebook Marketplaceng.
Scammer: No sir, this is for receiFacebook Marketplaceng. Trust me.
Scammer: Also scan QR here: https://upi-support.co/rpl9qb6p9",1.0,WA0074,10672.0
WhatsApp,AUG10673,,Hinglish,0,Legitimate: Personal Chat,No action (info only),No action (info only),,1,0,0,0,0,0,0,1,"Scammer: official Notice notice. plz use the official app for details..
Senior: I want to confirm first.
Scammer: Do it abhi. This is urgent. thik hai",0.25,WA0081,10673.0
WhatsApp,AUG10674,,Hinglish,0,Legitimate: Bank Alert,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,0,"Bank: SBI: Your statement is ready. View in official app or https://pay-safe.co/13c1y0593
Senior: Ok thanks.",0.3333333333333333,WA0083,10674.0
Call,AUG10675,,Hinglish,1,Job Offer Scam,Lure,Share ID docs,,3,1,0,0,0,0,0,0,HR: You're shortlisted for a work-from-home role earning ₹12339/month. Senior: Ok. HR: um uh uh Pay training fee ₹12339 to reconfirm. Or submit docs LinkedIna https://secure-link.in/wtyllja,1.0,CALL0027,10675.0
SMS,AUG10676,,English,1,Delivery/Courier / Customs Scam,Action request,Click link,,3,1,0,0,0,0,0,0,Address incomplete. ReschIndia Postule delivery: https://bill-alert.in/waybprdj8ex,0.08333333333333333,SMS0041,10676.0
SMS,AUG10677,,Hinglish,1,Government/Authority Impersonation (incl. Digital Arrest),Escalation/Threat,Call number,,5,0,0,0,0,1,0,1,Court notice: Settlement requirIncome Tax right away. Call karo +91-87637-97795 abhi. Jaldi karo.,0.5,SMS0059,10677.0
WhatsApp,AUG10678,,English,1,Government/Authority Impersonation (incl. Digital Arrest),Escalation/Threat,Pay via UPI,Aadhaar,5,0,1,0,0,0,1,1,"Scammer: Namaste, I'm from Cyber Crime Cell. Your number is linkED to a cyber fraud case.
Senior: What? I have done nothing.
Scammer: We have a complaint under your Aadhaar. You must verify now.
Senior: How do I verify?
Scammer: Stay on call. For verification, transfer ₹37150 (refundable) to UPI nxcqlqg@ibl.
Scammer: If you disconnect, FIR will be filED.",0.5,WA0063,10678.0
WhatsApp,AUG10679,,English,1,Bank/KYC Fraud,Action request,Share OTP,OTP,5,1,0,1,0,0,1,1,"Scammer: Hello, Axis KYC desk here. Your account will freeze today.
Senior: I don't think banks message on WhatsApp.
Scammer: We are on official WhatsApp support. Quick verification only.
Senior: I will call the bank from the number on my passbook.
Scammer: No ma'am, transaction is in process. If delayed, money will be lost.
Scammer: Share OTP now or open https://otp-verify.in/o92d25k4ne to stop it.",0.5,WA0008,10679.0
SMS,AUG10680,,English,1,Bank/KYC Fraud,Action request,Click link,KYC documents/photo,4,1,0,0,0,0,1,1,Union Bank: open https://verify-now.co/avfl4yu38f8 right now.,0.2,SMS0003,10680.0
WhatsApp,AUG10681,,Hinglish,0,Legitimate: Bank Alert,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,0,"Scammer: HDFC notice. open the official portal https://jio.com/ohhu9wn7o for details.
Senior: I want to confirm first.
Scammer: Do it abhi. This is urgent. thik hai",0.3333333333333333,WA0083,10681.0
Call,AUG10682,,Hinglish,0,Legitimate: Service Notification,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,1,"Service: Vi here. Your plan expires on 02-Sep. Renew in the official app or https://pay-safe.co/ex83s6v02
Senior: Not now, thank you.
Service: Okay. Have a nice day. thik hai",1.0,CALL0095,10682.0
WhatsApp,AUG10683,,English,1,Government/Authority Impersonation (incl. Digital Arrest),Escalation/Threat,Call number,Aadhaar,5,0,1,0,0,0,1,1,"Scammer: CBI notice. call support at +91-72814-75944 before service suspension.
Senior: I want to confirm first.
Scammer: Do it now. This is urgent.",0.5,WA0058,10683.0
Call,AUG10684,,English,1,Loan/Investment Scam,Payment/Transfer,Click link,,3,1,0,0,0,0,0,1,Agent: This is from Gold Return Desk. open https://kyc-update.in/i9h418l9vv immediately. Senior: Why so urgent? Agent: Delay will cause account issues.,0.2,CALL0037,10684.0
Call,AUG10685,,English,0,Legitimate: Service Notification,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,1,Agent: This is from BSES. open the official portal https://icicibank.com/6weq0gufbnvj for details. Senior: Why so urgent? Agent: Delay will cause account issues.,0.3333333333333333,CALL0097,10685.0
Call,AUG10686,,English,1,Job Offer Scam,Lure,Pay via UPI,,3,1,0,0,0,0,0,0,Agent: This is from Naukri. pay ₹2138 via UPI frbkko@ibl today itself. Senior: Why so urgent? Agent: Delay will cause account issues.,1.0,CALL0026,10686.0
SMS,AUG10687,,English,1,Marketplace / Refund / UPI Scam,Action request,Share OTP,OTP,4,0,0,1,0,0,0,0,Facebook Marketplace: share the OTP sent to your phone before midnight.,0.2,SMS0080,10687.0
WhatsApp,AUG10688,,Hinglish,1,Tech Support / Remote Access Scam,Action request,Install remote-support app,,4,1,0,0,0,0,0,0,"Scammer: AnyDesk notice. install TeamViewer and share the session code abhi turant.
Senior: I want to confirm first.
Scammer: Do it abhi. This is urgent. samjhe?",0.5,WA0019,10688.0
Call,AUG10689,,Hinglish,1,Tech Support / Remote Access Scam,Action request,Install remote-support app,,4,1,0,0,0,0,0,0,"Technician: This is Paytm support. Your deQuickSupportce has malware.
Senior: What should I do?
Technician: Install AnyDesk. I will guide you. Link: https://pay-safe.co/benzuok87a thik hai",0.5,CALL0017,10689.0
SMS,AUG10690,,Hinglish,0,Legitimate: Service Notification,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,1,BSNL: open the official portal https://indiapost.gov.in/q1jsboo3j for details. haan ji,0.3333333333333333,SMS0088,10690.0
WhatsApp,AUG10691,,Hinglish,1,Telecom/Utility / KYC Scam,Action request,Share OTP,OTP,4,1,0,0,0,0,0,1,"Scammer: BSNL: SIM deactivation today due to KYC pending.
Senior: But my SIM is active.
Scammer: System check. submit now.
Senior: I will use the official app.
Scammer: No time. Use https://verify-now.co/cvlfqxy8qdu to submit within 2 hours.",1.0,WA0052,10691.0
Call,AUG10692,,English,0,Legitimate: Bank Alert,No action (info only),Visit official app/website,,1,0,0,0,0,0,0,0,Agent: This is from SBI. open the official portal https://airtel.in/t1imto5 for details. Senior: Why so urgent? Agent: Delay will cause account issues.,0.3333333333333333,CALL0091,10692.0
SMS,AUG10693,,English,1,Family/Friend Impersonation,Payment/Transfer,Pay via UPI,,4,0,1,0,0,0,0,1,Aunty: pay ₹16562 via UPI auputl@ibl right now.,0.3333333333333333,SMS0070,10693.0
Call,AUG10694,,Hinglish,0,Legitimate: Appointment Reminder,No action (info only),No action (info only),,1,0,0,0,0,0,0,0,Agent: This is from Support Team. Track the update karo only from the company app or website.. Senior: Why so urgent? Agent: Delay will cause account issues.,0.3333333333333333,CALL0088,10694.0
Call,AUG10695,,Hinglish,1,Government/Authority Impersonation (incl. Digital Arrest),Escalation/Threat,Pay via UPI,Aadhaar,5,0,1,0,0,0,1,0,"Officer: This is Police Control Room. Your identity is linkCBI to money laundering.
Senior: That cannot be true.
Officer: You are under digital arrest. Do not disconnect.
Officer: Transfer ₹135056 to UPI cprrt@axl for verification. It will be refundCBI.",0.2,CALL0062,10695.0
SMS,AUG10696,,Hinglish,1,Loan/Investment Scam,Action request,Share OTP,OTP,4,0,0,1,0,0,0,0,Gold Return Desk: bhejo the OTP sent to your phone service band hone se pehle. samjhe?,0.5,SMS0037,10696.0
Call,AUG10697,,English,1,Telecom/Utility / KYC Scam,Action request,Share OTP,PAN,4,1,0,1,0,0,0,1,"Agent: This is Vi verification. Your SIM will be deactivated this evening.
Senior: Why?
Agent: KYC pending. Update at https://secure-link.in/70d756ndg or share OTP.
Agent: Also note MSEB bill overdue. Pay to avoid disconnection.",0.25,CALL0050,10697.0
WhatsApp,AUG10698,,English,0,Legitimate: Delivery Update,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,1,"Courier: Blue Dart: Your package is out for delivery today. Track: https://verify-now.co/yej6ljz4
Senior: Ok, I will be home.",1.0,WA0097,10698.0
Call,AUG10699,,Hinglish,1,Job Offer Scam,Lure,Pay via UPI,,3,1,0,0,0,0,0,0,Agent: This is from Naukri. pay ₹9747 via UPI nqsgw@oksbi aaj hi. Senior: Why so urgent? Agent: Delay will cause account issues.,1.0,CALL0028,10699.0
SMS,AUG10700,,English,1,Government/Authority Impersonation (incl. Digital Arrest),Escalation/Threat,Click link,Aadhaar,5,1,0,0,0,0,1,1,Police Department: open https://upi-support.co/tjxuthx1dqj today itself.,1.0,SMS0060,10700.0
Call,AUG10701,,Hinglish,0,Legitimate: Service Notification,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,1,"Service: BWSSB here. Your plan expires on 02-Sep. Renew in the official app or https://secure-link.in/bx5p7f32ou
Senior: Not now, thank you.
Service: Okay. Have a nice day.",1.0,CALL0095,10701.0
Call,AUG10702,,Hinglish,1,Job Offer Scam,Lure,Share ID docs,,3,1,0,0,0,0,0,0,Agent: This is from Apna Jobs. send Aadhaar and PAN photo on WhatsApp +91-71903-35920 service band hone se pehle. Senior: Why so urgent? Agent: Delay will cause account issues. haan ji,1.0,CALL0027,10702.0
SMS,AUG10703,,English,1,Marketplace / Refund / UPI Scam,Payment/Transfer,Scan QR / approve collect request,UPI PIN,4,1,0,0,1,0,0,0,OLX: scan QR or approve collect request for ₹29075 before service suspension.,1.0,SMS0076,10703.0
WhatsApp,AUG10704,,English,1,Bank/KYC Fraud,Action request,Share ID docs,OTP,5,1,0,1,0,0,1,1,"Scammer: Kotak notice. send Aadhaar and PAN photo on WhatsApp +91-92557-78680 today itself.
Senior: I want to confirm first.
Scammer: Do it now. This is urgent.",0.5,WA0002,10704.0
SMS,AUG10705,,English,0,Legitimate: Delivery Update,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,1,India Post: Out for delivery today. Track: https://otp-verify.in/uqyyo18giem,0.16666666666666666,SMS0093,10705.0
AudioTranscript,AUG10706,,English,1,Tech Support / Remote Access Scam,Lure,Call number,,3,0,0,0,0,1,0,0,[Voicemail] Security issue uh detectQuickSupport. Call +91-79152-32508 for assistance. ma'am,1.0,AUD0021,10706.0
WhatsApp,AUG10707,,Hinglish,1,Job Offer Scam,Lure,Share ID docs,,3,1,1,0,0,0,0,0,"Scammer: Naukri notice. send Aadhaar and PAN photo on WhatsApp +91-83630-46896 aaj hi.
Senior: I want to confirm first.
Scammer: Do it now. This is urgent.",1.0,WA0028,10707.0
WhatsApp,AUG10708,,English,1,Job Offer Scam,Lure,Click link,,3,1,1,0,0,0,0,0,"Scammer: HR: Part-time work-from-home job available. 🙏
Senior: I'm retired.
Scammer: Easy task. Earn ₹11673/day. Register at https://otp-verify.in/szcn1ep8bn
Senior: Ok.
Scammer: Pay ₹11673 to UPI qyraega@okNaukri.",0.2,WA0027,10708.0
SMS,AUG10709,,Hinglish,1,Job Offer Scam,Payment/Transfer,Click link,,3,0,0,0,0,0,0,0,Work-from-home job ₹6563/month. Pay LinkedInning fee ₹6563. Details:,0.16666666666666666,SMS0026,10709.0
SMS,AUG10710,,Hinglish,1,Bank/KYC Fraud,Action request,Click link,OTP,4,1,0,0,0,0,0,1,Canara: open https://customer-care.live/e1tkayd4j aaj hi. samjhe?,0.3333333333333333,SMS0004,10710.0
Call,AUG10711,,English,1,Job Offer Scam,Lure,Pay via UPI,,3,1,0,0,0,0,0,0,"HR: You're shortlisted for a work-from-home role earning ₹14667/month.
Senior: Ok.
HR: Pay training fee ₹14667 to verify. Or submit docs Naukria https://otp-verify.in/pn4f9qma",1.0,CALL0026,10711.0
WhatsApp,AUG10712,,Hinglish,0,Legitimate: Bank Alert,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,0,"Scammer: ICICI notice. open the official portal https://amazon.in/g8w2t1lhhd2 for details.
Senior: I want to confirm first.
Scammer: Do it now. This is urgent.",0.3333333333333333,WA0083,10712.0
SMS,AUG10713,,Hinglish,1,Telecom/Utility / KYC Scam,Escalation/Threat,Click link,,4,1,0,0,0,0,1,1,BSNL: open https://pay-safe.co/givo7y3 abhi turant. thik hai,0.3333333333333333,SMS0053,10713.0
WhatsApp,AUG10714,,Hinglish,0,Legitimate: Personal Chat,No action (info only),No action (info only),,1,0,0,0,0,0,0,1,"Scammer: official Notice notice. Track the update karo only from the company app or website..
Senior: I want to confirm first.
Scammer: Do it now. This is urgent.",0.25,WA0081,10714.0
WhatsApp,AUG10715,,English,1,Loan/Investment Scam,Payment/Transfer,Click link,,3,1,1,0,0,0,0,1,"Scammer: QuickCash notice. open https://kyc-update.in/q2muql7iq today itself.
Senior: I want to confirm first.
Scammer: Do it now. This is urgent.",0.2,WA0034,10715.0
